address,suburb,state,postcode,full_address,price,sold_date,type,bedrooms,bathrooms,car_space,Land_size,Building_size,built_date,rent,rent_date,agent,lat,lng
3/147 Charles Street,West Perth,WA,6005,3/147 Charles Street West Perth WA 6005,"$231,000",1/01/2019,Apartment,2,1,1,67,67,1/01/1978,$345pw,1/06/2019,Jones Ballard Property Group - Como,-31.9387171,115.8517374
16/2 Colin Street,West Perth,WA,6005,16/2 Colin Street West Perth WA 6005,"$375,000",1/01/2019,Apartment,2,2,1,101,73,1/01/2000,$450pw,1/12/2019,Mack Hall Real Estate - Claremont,-31.9522418,115.84097
18/16 Kings Park Road,West Perth,WA,6005,18/16 Kings Park Road West Perth WA 6005,"$540,000",1/01/2019,Apartment,3,2,2,151,100,1/01/2000,0,1/01/1900,Investors Edge Real Estate - Kenwick,-31.9525,115.84073
8/1 Coolgardie Street,West Perth,WA,6005,8/1 Coolgardie Street West Perth WA 6005,"$469,000",1/01/2019,Apartment,2,2,2,141,87,1/01/2008,$615pw,1/04/2021,not recorded,-31.9489778,115.8476939
1202/659 Murray Street,West Perth,WA,6005,1202/659 Murray Street West Perth WA 6005,"$368,000",1/12/2018,Apartment,1,1,1,83,47,1/01/2018,0,1/01/1900,Realestate 88 East Perth,-31.9488032,115.845545
63/66 Cleaver Street,West Perth,WA,6005,63/66 Cleaver Street West Perth WA 6005,"$150,000",1/12/2018,Apartment,1,1,1,40,40,1/01/1970,$240pw,1/04/2019,Bexleys Real Estate - Wembley,-31.9373671,115.8495655
47 Victoria Street,West Perth,WA,6005,47 Victoria Street West Perth WA 6005,"$578,000",15/12/2018,House,3,1,1,347,118,1/01/1920,0,1/01/1900,Ray White City Residential (Perth),-31.9374802,115.8541866
1/2 Outram Street,West Perth,WA,6005,1/2 Outram Street West Perth WA 6005,"$400,000",1/12/2018,Apartment,2,2,1,121,74,1/01/2001,$450pw,1/02/2021,Mack Hall Real Estate - Claremont,-31.95146,115.83875
402/18 Rheola,West Perth,WA,6005,402/18 Rheola West Perth WA 6005,"$390,000",1/12/2018,Apartment,2,2,1,101,72,1/01/2005,$595pw,1/09/2016,not recorded,-31.94962,115.83511
207/45 Malcolm Street,West Perth,WA,6005,207/45 Malcolm Street West Perth WA 6005,"$200,500",1/12/2018,Apartment,0,1,1,34,34,1/01/1945,$200pw,1/02/2016,Mark Hay - East Perth,-31.9534112,115.8469814
17/21 Altona Street,West Perth,WA,6005,17/21 Altona Street West Perth WA 6005,"$550,000",1/12/2018,Apartment,2,2,1,103,74,1/01/2014,0,1/01/1900,not recorded,-31.9508438,115.8395682
1905/659 Murray Street,West Perth,WA,6005,1905/659 Murray Street West Perth WA 6005,"$405,000",1/12/2018,Apartment,1,1,1,75,47,1/01/2017,$450pw,1/08/2020,Realestate 88 East Perth,-31.9488032,115.845545
10/1178 Hay Street,West Perth,WA,6005,10/1178 Hay Street West Perth WA 6005,"$297,500",1/12/2018,Apartment,1,1,1,68,60,1/01/2011,$320pw,1/10/2018,not recorded,-31.9487453,115.8438121
177C Fitzgerald Street,West Perth,WA,6005,177C Fitzgerald Street West Perth WA 6005,"$645,000",1/12/2018,Townhouse,3,3,2,135,142,1/01/2004,$595pw,1/12/2017,Avanti Residential - Subiaco,-31.9409026,115.8553275
66 Carr Street,West Perth,WA,6005,66 Carr Street West Perth WA 6005,"$670,000",1/11/2018,House,2,1,2,229,95,1/01/1920,$550pw,1/02/2012,The Property Exchange - Subiaco,-31.9394543,115.8515961
2/2A Janet Street,West Perth,WA,6005,2/2A Janet Street West Perth WA 6005,"$568,000",1/11/2018,Townhouse,3,2,1,209,147,1/01/1998,$500pw,1/01/2019,Peard Real Estate,-31.93788,115.85231
404 Bulwer Street,West Perth,WA,6005,404 Bulwer Street West Perth WA 6005,"$800,000",1/11/2018,House,4,1,2,410,,1/01/1950,$600pw,1/10/2014,Bellcourt Property Group - SOUTH PERTH,-31.9367082,115.8548797
4/18 Bellevue Terrace,West Perth,WA,6005,4/18 Bellevue Terrace West Perth WA 6005,"$1,800,000",1/11/2018,Apartment,3,2,2,312,132,1/01/2012,$1150pw,1/12/2019,Space Real Estate - Cottesloe,-31.9553815,115.8452909
4/32 Carr Street,West Perth,WA,6005,4/32 Carr Street West Perth WA 6005,"$715,000",1/11/2018,Townhouse,3,2,2,122,149,1/01/2005,$650pw,1/05/2012,Mack Hall Real Estate - Claremont,-31.94015,115.85354
72 Cleaver Street,West Perth,WA,6005,72 Cleaver Street West Perth WA 6005,"$870,000",1/11/2018,House,3,1,1,516,142,1/01/1918,$600pw,1/09/2011,Central Paragon Property - North Perth,-31.9370771,115.8495655
2/1 Violet Street,West Perth,WA,6005,2/1 Violet Street West Perth WA 6005,"$620,000",1/11/2018,House,3,1,1,131,116,1/01/1995,$450pw,1/01/2011,Tsokos Property - Subiaco,-31.9380264,115.8530239
1805/659 Murray Street,West Perth,WA,6005,1805/659 Murray Street West Perth WA 6005,"$395,000",1/11/2018,Apartment,1,1,1,83,47,1/01/2018,$485pw,1/10/2020,Realestate 88 East Perth,-31.9488032,115.845545
76/4 Delhi Street,West Perth,WA,6005,76/4 Delhi Street West Perth WA 6005,"$675,000",1/11/2018,Apartment,3,2,2,164,126,1/01/2006,$750pw,1/07/2012,Mack Hall Real Estate - Claremont,-31.9452984,115.8455682
18 Prospect Place,West Perth,WA,6005,18 Prospect Place West Perth WA 6005,"$785,000",1/11/2018,House,3,1,2,224,121,1/01/1930,$695pw,1/02/2015,The Perth Property Co. - PERTH,-31.9405971,115.8514255
2D/63 Mount Street,West Perth,WA,6005,2D/63 Mount Street West Perth WA 6005,"$560,000",1/10/2018,Apartment,1,2,2,157,115,1/01/1995,$500pw,1/01/2020,Harcourts City Central - PERTH,-31.9552299,115.8465918
21/48 Havelock Street,West Perth,WA,6005,21/48 Havelock Street West Perth WA 6005,"$410,000",1/10/2018,Apartment,2,2,1,105,82,1/01/2003,$370pw,1/04/2020,Mack Hall Real Estate - Claremont,-31.9499926,115.8445515
33/9 Delhi Street,West Perth,WA,6005,33/9 Delhi Street West Perth WA 6005,"$570,000",1/10/2018,Apartment,3,2,2,151,101,1/01/2004,$800pw,1/08/2013,Mack Hall Real Estate - Claremont,-31.9465268,115.8460061
1303/659 Murray Street,West Perth,WA,6005,1303/659 Murray Street West Perth WA 6005,"$340,000",1/10/2018,Apartment,1,1,1,82,47,1/01/2018,0,1/01/1900,Realestate 88 Inner City,-31.9488032,115.845545
11/2 Colin Street,West Perth,WA,6005,11/2 Colin Street West Perth WA 6005,"$370,000",1/10/2018,Apartment,2,2,1,100,73,1/01/2000,$490pw,1/09/2016,Abode Real Estate - Cottesloe,-31.9522418,115.84097
66/66 Cleaver Street,West Perth,WA,6005,66/66 Cleaver Street West Perth WA 6005,"$169,000",1/10/2018,Apartment,1,1,1,42,40,1/01/1970,$295pw,1/02/2021,KPR Perth,-31.9373671,115.8495655
15/15-19 Carr Street,West Perth,WA,6005,15/15-19 Carr Street West Perth WA 6005,"$350,000",1/09/2018,Apartment,2,2,1,108,80,1/01/2007,$410pw,1/09/2020,Realmark Urban - Floreat,-31.9407246,115.8540108
15/4 Delhi Street,West Perth,WA,6005,15/4 Delhi Street West Perth WA 6005,"$420,000",1/09/2018,House,2,2,1,146,80,1/01/2006,$420pw,1/10/2007,Mi Casa Property Boutique,-31.9452984,115.8455682
41/33 Malcolm Street,West Perth,WA,6005,41/33 Malcolm Street West Perth WA 6005,"$1,300,000",1/09/2018,Apartment,3,3,2,201,136,1/01/2010,0,1/01/1900,not recorded,-31.9534429,115.8473896
8/35 Mount Street,West Perth,WA,6005,8/35 Mount Street West Perth WA 6005,"$600,000",1/09/2018,Apartment,2,2,1,120,80,1/01/2015,$525pw,1/04/2018,Mack Hall Real Estate - Claremont,-31.9544036,115.8485488
394 Bulwer Street,West Perth,WA,6005,394 Bulwer Street West Perth WA 6005,"$860,000",1/09/2018,House,3,1,2,350,123,1/01/1910,$800pw,1/05/2013,Bellcourt Property Group - SOUTH PERTH,-31.9370106,115.8552032
18/863 Wellington Street,West Perth,WA,6005,18/863 Wellington Street West Perth WA 6005,"$390,000",1/09/2018,Apartment,2,2,1,104,70,1/01/2010,$440pw,1/01/2021,Benade Helman - Wembley,-31.9477908,115.8466772
18/161 Charles Street,West Perth,WA,6005,18/161 Charles Street West Perth WA 6005,"$330,000",1/09/2018,Apartment,2,1,1,73,73,1/01/1977,0,1/01/1900,ACTON Victoria Park,-31.9383637,115.852315
17/33 Malcolm Street,West Perth,WA,6005,17/33 Malcolm Street West Perth WA 6005,"$606,000",1/08/2018,Apartment,2,2,2,120,76,1/01/2010,$520pw,1/09/2017,Caporn Young Estate Agents - Claremont,-31.9534429,115.8473896
69/9 Delhi Street,West Perth,WA,6005,69/9 Delhi Street West Perth WA 6005,"$635,000",1/08/2018,House,3,2,2,154,101,1/01/2004,$575pw,1/07/2016,Mack Hall Real Estate - Claremont,-31.9465268,115.8460061
3/28 Carr Street,West Perth,WA,6005,3/28 Carr Street West Perth WA 6005,"$740,000",1/08/2018,Townhouse,3,2,2,247,151,1/01/2005,0,1/01/1900,Mack Hall Real Estate - Claremont,-31.9404015,115.8535398
175/659 Murray Street,West Perth,WA,6005,175/659 Murray Street West Perth WA 6005,"$530,000",1/08/2018,Apartment,2,2,1,114,77,1/01/2018,0,1/01/1900,DevelopWise,-31.9488032,115.845545
