address,suburb,state,postcode,full_address,price,sold date,type,bedrooms,bathrooms,car space,Land size,Building size,Year Built,rent,rent date,agent,lat,lng
3/147 Charles Street,West Perth,WA,6005,3/147 Charles Street West Perth WA 6005,"$231,000",2019-01-01,Apartment,2,1,1,67,67,1978-01-01,$345pw,2019-06-01,Jones Ballard Property Group - Como,-31.9387171,115.8517374
16/2 Colin Street,West Perth,WA,6005,16/2 Colin Street West Perth WA 6005,"$375,000",2019-01-01,Apartment,2,2,1,101,73,2000-01-01,$450pw,2019-12-01,Mack Hall Real Estate - Claremont,-31.9522418,115.84097
18/16 Kings Park Road,West Perth,WA,6005,18/16 Kings Park Road West Perth WA 6005,"$540,000",2019-01-01,Apartment,3,2,2,151,100,2000-01-01,0,1900-01-01,Investors Edge Real Estate - Kenwick,-31.9525,115.84073
8/1 Coolgardie Street,West Perth,WA,6005,8/1 Coolgardie Street West Perth WA 6005,"$469,000",2019-01-01,Apartment,2,2,2,141,87,2008-01-01,$615pw,2021-04-01,not recorded,-31.9489778,115.8476939
1202/659 Murray Street,West Perth,WA,6005,1202/659 Murray Street West Perth WA 6005,"$368,000",2018-12-01,Apartment,1,1,1,83,47,2018-01-01,0,1900-01-01,Realestate 88 East Perth,-31.9488032,115.845545
63/66 Cleaver Street,West Perth,WA,6005,63/66 Cleaver Street West Perth WA 6005,"$150,000",2018-12-01,Apartment,1,1,1,40,40,1970-01-01,$240pw,2019-04-01,Bexleys Real Estate - Wembley,-31.9373671,115.8495655
47 Victoria Street,West Perth,WA,6005,47 Victoria Street West Perth WA 6005,"$578,000",2018-12-15,House,3,1,1,347,118,1920-01-01,0,1900-01-01,Ray White City Residential (Perth),-31.9374802,115.8541866
1/2 Outram Street,West Perth,WA,6005,1/2 Outram Street West Perth WA 6005,"$400,000",2018-12-01,Apartment,2,2,1,121,74,2001-01-01,$450pw,2021-02-01,Mack Hall Real Estate - Claremont,-31.95146,115.83875
402/18 Rheola,West Perth,WA,6005,402/18 Rheola West Perth WA 6005,"$390,000",2018-12-01,Apartment,2,2,1,101,72,2005-01-01,$595pw,2016-09-01,not recorded,-31.94962,115.83511
207/45 Malcolm Street,West Perth,WA,6005,207/45 Malcolm Street West Perth WA 6005,"$200,500",2018-12-01,Apartment,0,1,1,34,34,1945-01-01,$200pw,2016-02-01,Mark Hay - East Perth,-31.9534112,115.8469814
17/21 Altona Street,West Perth,WA,6005,17/21 Altona Street West Perth WA 6005,"$550,000",2018-12-01,Apartment,2,2,1,103,74,2014-01-01,0,1900-01-01,not recorded,-31.9508438,115.8395682
1905/659 Murray Street,West Perth,WA,6005,1905/659 Murray Street West Perth WA 6005,"$405,000",2018-12-01,Apartment,1,1,1,75,47,2017-01-01,$450pw,2020-08-01,Realestate 88 East Perth,-31.9488032,115.845545
10/1178 Hay Street,West Perth,WA,6005,10/1178 Hay Street West Perth WA 6005,"$297,500",2018-12-01,Apartment,1,1,1,68,60,2011-01-01,$320pw,2018-10-01,not recorded,-31.9487453,115.8438121
177C Fitzgerald Street,West Perth,WA,6005,177C Fitzgerald Street West Perth WA 6005,"$645,000",2018-12-01,Townhouse,3,3,2,135,142,2004-01-01,$595pw,2017-12-01,Avanti Residential - Subiaco,-31.9409026,115.8553275
66 Carr Street,West Perth,WA,6005,66 Carr Street West Perth WA 6005,"$670,000",2018-11-01,House,2,1,2,229,95,1920-01-01,$550pw,2012-02-01,The Property Exchange - Subiaco,-31.9394543,115.8515961
2/2A Janet Street,West Perth,WA,6005,2/2A Janet Street West Perth WA 6005,"$568,000",2018-11-01,Townhouse,3,2,1,209,147,1998-01-01,$500pw,2019-01-01,Peard Real Estate,-31.93788,115.85231
404 Bulwer Street,West Perth,WA,6005,404 Bulwer Street West Perth WA 6005,"$800,000",2018-11-01,House,4,1,2,410,,1950-01-01,$600pw,2014-10-01,Bellcourt Property Group - SOUTH PERTH,-31.9367082,115.8548797
4/18 Bellevue Terrace,West Perth,WA,6005,4/18 Bellevue Terrace West Perth WA 6005,"$1,800,000",2018-11-01,Apartment,3,2,2,312,132,2012-01-01,$1150pw,2019-12-01,Space Real Estate - Cottesloe,-31.9553815,115.8452909
4/32 Carr Street,West Perth,WA,6005,4/32 Carr Street West Perth WA 6005,"$715,000",2018-11-01,Townhouse,3,2,2,122,149,2005-01-01,$650pw,2012-05-01,Mack Hall Real Estate - Claremont,-31.94015,115.85354
72 Cleaver Street,West Perth,WA,6005,72 Cleaver Street West Perth WA 6005,"$870,000",2018-11-01,House,3,1,1,516,142,1918-01-01,$600pw,2011-09-01,Central Paragon Property - North Perth,-31.9370771,115.8495655
2/1 Violet Street,West Perth,WA,6005,2/1 Violet Street West Perth WA 6005,"$620,000",2018-11-01,House,3,1,1,131,116,1995-01-01,$450pw,2011-01-01,Tsokos Property - Subiaco,-31.9380264,115.8530239
1805/659 Murray Street,West Perth,WA,6005,1805/659 Murray Street West Perth WA 6005,"$395,000",2018-11-01,Apartment,1,1,1,83,47,2018-01-01,$485pw,2020-10-01,Realestate 88 East Perth,-31.9488032,115.845545
76/4 Delhi Street,West Perth,WA,6005,76/4 Delhi Street West Perth WA 6005,"$675,000",2018-11-01,Apartment,3,2,2,164,126,2006-01-01,$750pw,2012-07-01,Mack Hall Real Estate - Claremont,-31.9452984,115.8455682
18 Prospect Place,West Perth,WA,6005,18 Prospect Place West Perth WA 6005,"$785,000",2018-11-01,House,3,1,2,224,121,1930-01-01,$695pw,2015-02-01,The Perth Property Co. - PERTH,-31.9405971,115.8514255
2D/63 Mount Street,West Perth,WA,6005,2D/63 Mount Street West Perth WA 6005,"$560,000",2018-10-01,Apartment,1,2,2,157,115,1995-01-01,$500pw,2020-01-01,Harcourts City Central - PERTH,-31.9552299,115.8465918
21/48 Havelock Street,West Perth,WA,6005,21/48 Havelock Street West Perth WA 6005,"$410,000",2018-10-01,Apartment,2,2,1,105,82,2003-01-01,$370pw,2020-04-01,Mack Hall Real Estate - Claremont,-31.9499926,115.8445515
33/9 Delhi Street,West Perth,WA,6005,33/9 Delhi Street West Perth WA 6005,"$570,000",2018-10-01,Apartment,3,2,2,151,101,2004-01-01,$800pw,2013-08-01,Mack Hall Real Estate - Claremont,-31.9465268,115.8460061
1303/659 Murray Street,West Perth,WA,6005,1303/659 Murray Street West Perth WA 6005,"$340,000",2018-10-01,Apartment,1,1,1,82,47,2018-01-01,0,1900-01-01,Realestate 88 Inner City,-31.9488032,115.845545
11/2 Colin Street,West Perth,WA,6005,11/2 Colin Street West Perth WA 6005,"$370,000",2018-10-01,Apartment,2,2,1,100,73,2000-01-01,$490pw,2016-09-01,Abode Real Estate - Cottesloe,-31.9522418,115.84097
66/66 Cleaver Street,West Perth,WA,6005,66/66 Cleaver Street West Perth WA 6005,"$169,000",2018-10-01,Apartment,1,1,1,42,40,1970-01-01,$295pw,2021-02-01,KPR Perth,-31.9373671,115.8495655
15/15-19 Carr Street,West Perth,WA,6005,15/15-19 Carr Street West Perth WA 6005,"$350,000",2018-09-01,Apartment,2,2,1,108,80,2007-01-01,$410pw,2020-09-01,Realmark Urban - Floreat,-31.9407246,115.8540108
15/4 Delhi Street,West Perth,WA,6005,15/4 Delhi Street West Perth WA 6005,"$420,000",2018-09-01,House,2,2,1,146,80,2006-01-01,$420pw,2007-10-01,Mi Casa Property Boutique,-31.9452984,115.8455682
41/33 Malcolm Street,West Perth,WA,6005,41/33 Malcolm Street West Perth WA 6005,"$1,300,000",2018-09-01,Apartment,3,3,2,201,136,2010-01-01,0,1900-01-01,not recorded,-31.9534429,115.8473896
8/35 Mount Street,West Perth,WA,6005,8/35 Mount Street West Perth WA 6005,"$600,000",2018-09-01,Apartment,2,2,1,120,80,2015-01-01,$525pw,2018-04-01,Mack Hall Real Estate - Claremont,-31.9544036,115.8485488
394 Bulwer Street,West Perth,WA,6005,394 Bulwer Street West Perth WA 6005,"$860,000",2018-09-01,House,3,1,2,350,123,1910-01-01,$800pw,2013-05-01,Bellcourt Property Group - SOUTH PERTH,-31.9370106,115.8552032
18/863 Wellington Street,West Perth,WA,6005,18/863 Wellington Street West Perth WA 6005,"$390,000",2018-09-01,Apartment,2,2,1,104,70,2010-01-01,$440pw,2021-01-01,Benade Helman - Wembley,-31.9477908,115.8466772
18/161 Charles Street,West Perth,WA,6005,18/161 Charles Street West Perth WA 6005,"$330,000",2018-09-01,Apartment,2,1,1,73,73,1977-01-01,0,1900-01-01,ACTON Victoria Park,-31.9383637,115.852315
17/33 Malcolm Street,West Perth,WA,6005,17/33 Malcolm Street West Perth WA 6005,"$606,000",2018-08-01,Apartment,2,2,2,120,76,2010-01-01,$520pw,2017-09-01,Caporn Young Estate Agents - Claremont,-31.9534429,115.8473896
69/9 Delhi Street,West Perth,WA,6005,69/9 Delhi Street West Perth WA 6005,"$635,000",2018-08-01,House,3,2,2,154,101,2004-01-01,$575pw,2016-07-01,Mack Hall Real Estate - Claremont,-31.9465268,115.8460061
3/28 Carr Street,West Perth,WA,6005,3/28 Carr Street West Perth WA 6005,"$740,000",2018-08-01,Townhouse,3,2,2,247,151,2005-01-01,0,1900-01-01,Mack Hall Real Estate - Claremont,-31.9404015,115.8535398
175/659 Murray Street,West Perth,WA,6005,175/659 Murray Street West Perth WA 6005,"$530,000",2018-08-01,Apartment,2,2,1,114,77,2018-01-01,0,1900-01-01,DevelopWise,-31.9488032,115.845545
