address,suburb,state,postcode,full_address,price,sold date,type,bedrooms,bathrooms,car space,Land size,Building size,Year Built,rent,rent date,agent,lat,lng
51/4 Crawley Avenue,Crawley,WA,6009,51/4 Crawley Avenue Crawley WA 6009,"$1,050,000",2013-11-01,Apartment,3,2,2,202,206,1970-01-01,0,1900-01-01,not recorded,-31.9734066,115.8240093
9/131 Fairway,Crawley,WA,6009,9/131 Fairway Crawley WA 6009,"$627,000",2013-11-01,Townhouse,2,1,2,208,117,2000-01-01,0,1900-01-01,not recorded,-31.9854781,115.8154361
1/14 Park Road,Crawley,WA,6009,1/14 Park Road Crawley WA 6009,"$625,000",2013-10-01,Townhouse,3,1,1,97,100,1977-01-01,$490pw,2018-02-01,Kempton Azzopardi - Nedlands,-31.97485,115.81448
29L Parkway,Crawley,WA,6009,29L Parkway Crawley WA 6009,"$803,000",2013-10-01,House,3,1,2,301,163,1969-01-01,$500pw,2019-09-01,not recorded,-31.9850089,115.8178526
27 Parkway,Crawley,WA,6009,27 Parkway Crawley WA 6009,"$803,000",2013-10-01,House,3,1,1,305,104,1980-01-01,$450pw,2020-12-01,Kempton Azzopardi - Nedlands,-31.9849639,115.817829
53/3 Park Avenue,Crawley,WA,6009,53/3 Park Avenue Crawley WA 6009,"$1,340,000",2013-10-01,Apartment,3,2,2,175,175,1983-01-01,$850pw,2017-11-01,Property Selection Realty - North Perth,-31.9716501,115.8253265
2/20 Park Road,Crawley,WA,6009,2/20 Park Road Crawley WA 6009,"$852,500",2013-10-01,Townhouse,3,2,2,233,116,2004-01-01,$600pw,2021-03-01,Realmark Central - East Perth,-31.9747065,115.8140265
6/8 Mounts Bay Road,Crawley,WA,6009,6/8 Mounts Bay Road Crawley WA 6009,"$2,725,000",2013-10-01,Apartment,3,3,2,290,181,2006-01-01,0,1900-01-01,not recorded,-31.9728146,115.8260659
1/1 Kings Park Avenue,Crawley,WA,6009,1/1 Kings Park Avenue Crawley WA 6009,"$1,050,000",2013-09-01,Apartment,3,2,2,202,178,1967-01-01,$700pw,2017-05-01,Anderson Davies Real Estate - Dalkeith,-31.9725436,115.8257886
101/4 Crawley Avenue,Crawley,WA,6009,101/4 Crawley Avenue Crawley WA 6009,"$1,400,000",2013-09-01,Apartment,3,2,2,202,206,1970-01-01,0,1900-01-01,not recorded,-31.9734066,115.8240093
2/136A Broadway,Crawley,WA,6009,2/136A Broadway Crawley WA 6009,"$399,000",2013-09-01,Apartment,1,1,1,55,45,1964-01-01,$270pw,2020-07-01,Shellabears Real Estate,-31.9867582,115.8148815
17/159 Fairway,Crawley,WA,6009,17/159 Fairway Crawley WA 6009,"$300,000",2013-09-01,Unit,1,1,1,34,41,1964-01-01,$315pw,2021-07-01,not recorded,-31.9874827,115.8156441
10/68 Broadway,Crawley,WA,6009,10/68 Broadway Crawley WA 6009,"$381,000",2013-08-01,Unit,1,1,1,71,50,1963-01-01,$270pw,2020-09-01,MAS Real Estate - Nedlands,-31.9819388,115.8148584
3/14 The Avenue,Crawley,WA,6009,3/14 The Avenue Crawley WA 6009,"$2,300,000",2013-08-01,Apartment,3,2,4,381,248,1988-01-01,$1500pw,2018-02-01,Space Real Estate - Cottesloe,-31.9880186,115.8172539
25/4 Crawley Avenue,Crawley,WA,6009,25/4 Crawley Avenue Crawley WA 6009,"$2,300,000",2013-08-01,Apartment,3,4,0,360,360,1970-01-01,0,1900-01-01,not recorded,-31.9734066,115.8240093
