address,suburb,state,postcode,full_address,price,sold date,type,bedrooms,bathrooms,car space,Land size,Building size,Year Built,rent,rent date,agent,lat,lng
8/124 Mounts Bay Road,Perth,WA,6000,8/124 Mounts Bay Road Perth WA 6000,"$500,000",2021-06-01,Apartment,3,2,1,196,120,2006-01-01,$690pw,2018-10-01,Matt McWaters,-31.95579,115.8476015
8/133 Lincoln Street,Perth,WA,6000,8/133 Lincoln Street Perth WA 6000,"$260,000",2020-08-01,Apartment,2,1,1,55,55,1970-01-01,$285pw,2020-04-01,not recorded,-31.9412322,115.8675873
8/262 Lord Street,Perth,WA,6000,8/262 Lord Street Perth WA 6000,"$440,000",2020-08-01,Apartment,2,2,1,167,77,2014-01-01,$485pw,2016-06-01,not recorded,-31.9454232,115.8729706
8/418-428 Murray Street,Perth,WA,6000,8/418-428 Murray Street Perth WA 6000,"$315,000",2020-06-01,Unit,2,1,1,144,130,2006-01-01,$595pw,2013-01-01,not recorded,-31.9507302,115.8533964
806/380 Murray Street,Perth,WA,6000,806/380 Murray Street Perth WA 6000,"$414,000",2020-02-01,Apartment,1,1,0,71,44,2020-01-01,0,1900-01-01,not recorded,-31.9511862,115.8542076
807/12 Victoria Avenue,Perth,WA,6000,807/12 Victoria Avenue Perth WA 6000,"$180,000",2019-12-01,Apartment,1,1,0,28,27,1900-01-01,0,1900-01-01,not recorded,-31.9569067,115.86597
81/22 St Georges Terrace,Perth,WA,6000,81/22 St Georges Terrace Perth WA 6000,"$585,000",2020-09-01,House,2,2,1,120,90,2009-01-01,$650pw,2020-10-01,not recorded,-31.9564827,115.8638659
81/580 Hay Street,Perth,WA,6000,81/580 Hay Street Perth WA 6000,"$605,000",2020-03-01,Apartment,2,2,2,149,95,2011-01-01,$700pw,2020-01-01,not recorded,-31.9546333,115.8609102
83/250 Beaufort Street,Perth,WA,6000,83/250 Beaufort Street Perth WA 6000,"$385,000",2020-07-01,Apartment,2,2,2,119,83,2005-01-01,$425pw,2018-07-01,not recorded,-31.9452003,115.8655478
85/33 Newcastle Street,Perth,WA,6000,85/33 Newcastle Street Perth WA 6000,"$305,000",2020-10-01,Apartment,1,1,1,67,51,2016-01-01,$365pw,2017-06-01,not recorded,-31.9493657,115.8675015
86/262 Lord Street,Perth,WA,6000,86/262 Lord Street Perth WA 6000,"$530,000",2020-11-01,Apartment,3,2,2,142,92,2014-01-01,$520pw,2016-11-01,not recorded,-31.9454232,115.8729706
89/250 Beaufort Street,Perth,WA,6000,89/250 Beaufort Street Perth WA 6000,"$342,000",2020-10-01,Apartment,2,1,1,129,71,2006-01-01,$460pw,2021-01-01,not recorded,-31.9452003,115.8655478
9 8 Victoria Avenue,Perth,WA,6000,9 8 Victoria Avenue Perth WA 6000,"$330,000",2021-04-01,Apartment,1,1,1,78,54,2009-01-01,0,1900-01-01,David Whiteman,-31.957191,115.8659007
9 Dangan Street,Perth,WA,6000,9 Dangan Street Perth WA 6000,"$820,000",2020-11-01,House,3,2,2,357,102,1920-01-01,0,1900-01-01,not recorded,-31.9405723,115.8599629
9 Throssell Street,Perth,WA,6000,9 Throssell Street Perth WA 6000,"$1,450,000",2021-04-01,House,3,1,2,491,113,1925-01-01,$690pw,2021-04-01,not recorded,-31.9373583,115.8593159
9/569 Wellington Street,Perth,WA,6000,9/569 Wellington Street Perth WA 6000,"$560,000",2020-02-01,Apartment,2,2,1,132,105,2001-01-01,0,1900-01-01,not recorded,-31.9510977,115.8561876
9/67 BREWER Street,Perth,WA,6000,9/67 BREWER Street Perth WA 6000,"$275,000",2020-08-01,Apartment,1,1,1,68,63,2016-01-01,0,1900-01-01,not recorded,-31.94627,115.8677
9/82 King Street,Perth,WA,6000,9/82 King Street Perth WA 6000,"$480,000",2020-03-01,Apartment,1,2,0,100,100,2003-01-01,$550pw,2017-04-01,not recorded,-31.9509715,115.8557577
905/380 Murray Street,Perth,WA,6000,905/380 Murray Street Perth WA 6000,"$417,000",2020-02-01,Apartment,1,1,0,71,44,2020-01-01,0,1900-01-01,not recorded,-31.9511862,115.8542076
909/305 Murray Street,Perth,WA,6000,909/305 Murray Street Perth WA 6000,"$262,500",2020-10-01,Apartment,1,1,1,81,63,2003-01-01,$360pw,2020-01-01,not recorded,-31.9524313,115.8565664
92/369 Hay Street,Perth,WA,6000,92/369 Hay Street Perth WA 6000,"$477,500",2021-05-01,Apartment,2,2,1,115,77,2009-01-01,$695pw,2014-08-01,Sean Roberts,-31.9574465,115.867509
93/101 Murray Street,Perth,WA,6000,93/101 Murray Street Perth WA 6000,"$333,000",2020-08-01,Apartment,1,1,1,70,61,2011-01-01,$500pw,2017-11-01,not recorded,-31.9542262,115.8620192
94/132 Terrace Road,Perth,WA,6000,94/132 Terrace Road Perth WA 6000,"$650,000",2020-06-01,Apartment,2,2,2,150,91,2007-01-01,0,1900-01-01,not recorded,-31.959182,115.8655845
98/101 Murray Street,Perth,WA,6000,98/101 Murray Street Perth WA 6000,"$455,000",2020-11-01,Apartment,2,2,1,85,71,2011-01-01,$550pw,2015-11-01,not recorded,-31.9542262,115.8620192
98/215 Stirling Street,Perth,WA,6000,98/215 Stirling Street Perth WA 6000,"$280,000",2020-11-01,Apartment,1,1,1,84,78,2013-01-01,$350pw,2019-10-01,not recorded,-31.9455554,115.8664865
98/996 Hay Street,Perth,WA,6000,98/996 Hay Street Perth WA 6000,"$375,000",2020-11-01,Apartment,2,1,1,108,73,2006-01-01,$400pw,2018-10-01,not recorded,-31.9510341,115.8502355
C/224 Lord Street,Perth,WA,6000,C/224 Lord Street Perth WA 6000,"$550,000",2021-01-01,Apartment,3,2,2,,,1970-01-01,$600pw,2021-01-01,Damien Lloyd,-31.9468078,115.8716082
Lot 9 45 Forbes Road,Perth,WA,6000,Lot 9 45 Forbes Road Perth WA 6000,"$625,188",2019-11-01,Townhouse,3,2,2,,,1995-01-01,0,1900-01-01,not recorded,-31.9439507,115.8596602
M13/811 Hay Street,Perth,WA,6000,M13/811 Hay Street Perth WA 6000,"$260,000",2020-09-01,Apartment,1,1,0,60,54,2001-01-01,$400pw,2014-12-01,not recorded,-31.9531058,115.8553788
U70/33 Newcastle Street,Perth,WA,6000,U70/33 Newcastle Street Perth WA 6000,"$292,000",2021-01-01,Apartment,1,1,1,67,51,2016-01-01,0,1900-01-01,Terry Lu,-31.9493657,115.8675015
V607/9 Victoria Avenue,Perth,WA,6000,V607/9 Victoria Avenue Perth WA 6000,"$299,500",2021-02-01,Apartment,1,1,1,2072,,2002-01-01,$420pw,2012-01-01,Josh Roberts,-31.9570853,115.8654409
V704/9 Victoria Avenue,Perth,WA,6000,V704/9 Victoria Avenue Perth WA 6000,"$310,000",2021-01-01,Apartment,1,1,1,2073,60,2002-01-01,$395pw,2021-02-01,Josh Roberts,-31.9570853,115.8654409
V808/9 Victoria Avenue,Perth,WA,6000,V808/9 Victoria Avenue Perth WA 6000,"$275,000",2020-01-01,Apartment,1,1,1,,52,2002-01-01,$340pw,2021-01-01,not recorded,-31.9570853,115.8654409
