address,suburb,state,postcode,full_address,price,sold_date,type,bedrooms,bathrooms,car_space,Land_size,Building_size,built_date,rent,rent_date,agent,lat,lng
50 Wittenoom Street,East Perth,WA,6004,50 Wittenoom Street East Perth WA 6004,"$950,000",1/07/2020,House,4,3,2,198,217,1/01/2003,$730pw,1/03/2020,Brendan Smith,-31.9537169,115.8756737
201/122 Brown Street,East Perth,WA,6004,201/122 Brown Street East Perth WA 6004,"$375,000",1/07/2020,Apartment,2,1,1,84,60,1/01/2015,0,1/01/1900,not recorded,-31.9506849,115.8741951
602/35 Bronte Street,East Perth,WA,6004,602/35 Bronte Street East Perth WA 6004,"$495,000",1/07/2020,Apartment,2,2,1,109,71,1/01/2018,0,1/01/1900,not recorded,-31.9559462,115.8749099
25/99-105 WELLINGTON Street,East Perth,WA,6004,25/99-105 WELLINGTON Street East Perth WA 6004,"$316,000",1/07/2020,Apartment,2,1,1,146,85,1/01/1995,$360pw,1/03/2020,not recorded,-31.95623,115.87205
186/143 Adelaide Terrace,East Perth,WA,6004,186/143 Adelaide Terrace East Perth WA 6004,"$450,000",1/07/2020,Apartment,2,2,2,123,78,1/01/2011,$520pw,1/04/2019,not recorded,-31.9602744,115.8722775
2/52 Wickham Street,East Perth,WA,6004,2/52 Wickham Street East Perth WA 6004,"$470,000",1/07/2020,Apartment,3,2,1,122,91,1/01/2012,$485pw,1/07/2018,not recorded,-31.9540785,115.8745099
40 Kensington Street,East Perth,WA,6004,40 Kensington Street East Perth WA 6004,"$950,000",1/07/2020,House,3,2,2,237,183,1/01/2001,$650pw,1/10/2011,not recorded,-31.9498697,115.8776152
25/2 Goderich Street,East Perth,WA,6004,25/2 Goderich Street East Perth WA 6004,"$352,500",1/07/2020,Apartment,2,1,2,84,84,1/01/1982,$440pw,1/03/2021,not recorded,-31.9578615,115.8750383
59/43 Wickham Street,East Perth,WA,6004,59/43 Wickham Street East Perth WA 6004,"$486,888",1/07/2020,Apartment,2,2,2,115,69,1/01/2014,$430pw,1/11/2019,not recorded,-31.95475,115.87484
31/11 Regal Place,East Perth,WA,6004,31/11 Regal Place East Perth WA 6004,"$260,000",1/07/2020,Apartment,2,1,1,91,70,1/01/1999,$320pw,1/04/2020,not recorded,-31.9537877,115.8770599
23 Victory Terrace,East Perth,WA,6004,23 Victory Terrace East Perth WA 6004,"$975,000",1/07/2020,House,3,3,2,161,245,1/01/2000,$1000pw,1/11/2016,not recorded,-31.9498823,115.879849
11/20 Royal Street,East Perth,WA,6004,11/20 Royal Street East Perth WA 6004,"$640,000",1/07/2020,Apartment,3,2,2,193,135,1/01/2001,0,1/01/1900,not recorded,-31.9527898,115.8797399
85/189 Adelaide Terrace,East Perth,WA,6004,85/189 Adelaide Terrace East Perth WA 6004,"$590,000",1/07/2020,Apartment,2,2,1,119,81,1/01/2017,0,1/01/1900,not recorded,-31.9594044,115.8697129
24 Victory Terrace,East Perth,WA,6004,24 Victory Terrace East Perth WA 6004,"$1,545,000",1/07/2020,House,4,3,2,285,309,1/01/2000,0,1/01/1900,not recorded,-31.9497389,115.8803671
29/123 Wellington Street,East Perth,WA,6004,29/123 Wellington Street East Perth WA 6004,"$395,000",1/07/2020,Apartment,2,1,1,175,94,1/01/2000,$700pw,1/12/2012,not recorded,-31.9560914,115.8709157
17/78 Terrace Road,East Perth,WA,6004,17/78 Terrace Road East Perth WA 6004,"$825,000",1/06/2020,Apartment,3,2,2,222,143,1/01/2005,$750pw,1/06/2017,not recorded,-31.9605553,115.8701029
65/273 Hay Street,East Perth,WA,6004,65/273 Hay Street East Perth WA 6004,"$290,000",1/06/2020,Apartment,2,1,1,101,76,1/01/2002,$400pw,1/07/2016,not recorded,-31.9583156,115.8702443
8/178 Bennett Street,East Perth,WA,6004,8/178 Bennett Street East Perth WA 6004,"$500,000",1/06/2020,Apartment,3,2,2,150,105,1/01/2006,$500pw,1/05/2020,not recorded,-31.953992,115.8741258
6/34 East Parade,East Perth,WA,6004,6/34 East Parade East Perth WA 6004,"$365,000",1/06/2020,Apartment,1,1,1,86,52,1/01/2018,0,1/01/1900,not recorded,-31.9502251,115.8771398
54/273 Hay Street,East Perth,WA,6004,54/273 Hay Street East Perth WA 6004,"$270,000",1/06/2020,Apartment,2,1,1,107,76,1/01/2002,$440pw,1/06/2010,not recorded,-31.9583156,115.8702443
3/104 Brown Street,East Perth,WA,6004,3/104 Brown Street East Perth WA 6004,"$610,000",1/06/2020,Apartment,3,2,1,217,170,1/01/2008,$500pw,1/05/2017,not recorded,-31.9506637,115.8749575
611/8 Moreau Parade,East Perth,WA,6004,611/8 Moreau Parade East Perth WA 6004,"$538,500",1/06/2020,Apartment,2,2,1,130,79,1/01/2016,0,1/01/1900,not recorded,-31.9606802,115.8767827
24/90 Terrace Road,East Perth,WA,6004,24/90 Terrace Road East Perth WA 6004,"$730,000",1/06/2020,Apartment,2,2,2,156,102,1/01/2013,$675pw,1/09/2020,Peter Wright,-31.9602559,115.8693202
7/175 Hay Street,East Perth,WA,6004,7/175 Hay Street East Perth WA 6004,"$400,000",1/06/2020,Apartment,3,2,1,139,98,1/01/2004,$410pw,1/04/2020,not recorded,-31.9592473,115.8735713
711/9 Tully Road,East Perth,WA,6004,711/9 Tully Road East Perth WA 6004,"$735,000",1/06/2020,Apartment,3,2,2,169,94,1/01/2019,0,1/01/1900,not recorded,-31.9488636,115.8772379
4/175 Hay street,East Perth,WA,6004,4/175 Hay street East Perth WA 6004,"$420,000",1/06/2020,Apartment,3,2,1,133,98,1/01/2005,$575pw,1/05/2019,not recorded,-31.9592473,115.8735713
15/7 Bennett Street,East Perth,WA,6004,15/7 Bennett Street East Perth WA 6004,"$365,000",1/06/2020,Apartment,2,2,1,112,87,1/01/2002,$425pw,1/03/2019,not recorded,-31.96037,115.87071
209/9 Tully Road,East Perth,WA,6004,209/9 Tully Road East Perth WA 6004,"$350,000",1/06/2020,Apartment,1,1,1,81,48,1/01/2019,0,1/01/1900,not recorded,-31.9488636,115.8772379
176/181 Adelaide Terrace,East Perth,WA,6004,176/181 Adelaide Terrace East Perth WA 6004,"$650,000",1/06/2020,Apartment,2,2,2,123,83,1/01/2012,$800pw,1/03/2015,Brad Triplett,-31.9596519,115.8708104
3006/63 Adelaide Terrace,East Perth,WA,6004,3006/63 Adelaide Terrace East Perth WA 6004,"$600,000",1/05/2020,Apartment,2,2,1,98,70,1/01/2019,0,1/01/1900,not recorded,-31.9611813,115.8749575
306/251 Hay Street,East Perth,WA,6004,306/251 Hay Street East Perth WA 6004,"$227,000",1/05/2020,House,1,1,0,75,67,1/01/2007,$310pw,1/12/2017,not recorded,-31.9583649,115.8708987
133/189 Adelaide Terrace,East Perth,WA,6004,133/189 Adelaide Terrace East Perth WA 6004,"$655,000",1/05/2020,Apartment,2,2,1,118,81,1/01/2017,0,1/01/1900,not recorded,-31.9594044,115.8697129
17/39 Bronte Street,East Perth,WA,6004,17/39 Bronte Street East Perth WA 6004,"$445,000",1/05/2020,Townhouse,3,2,2,168,105,1/01/1990,$390pw,1/04/2020,not recorded,-31.955768,115.8745682
6/32 Fielder Street,East Perth,WA,6004,6/32 Fielder Street East Perth WA 6004,"$640,000",1/05/2020,House,3,2,2,210,128,1/01/2007,0,1/01/1900,not recorded,-31.9507574,115.8733864
66/20 Royal Street,East Perth,WA,6004,66/20 Royal Street East Perth WA 6004,"$310,000",1/05/2020,Apartment,1,1,1,85,63,1/01/2001,$380pw,1/10/2018,not recorded,-31.9527898,115.8797399
44/20 Royal Street,East Perth,WA,6004,44/20 Royal Street East Perth WA 6004,"$600,000",1/05/2020,Apartment,2,2,2,139,97,1/01/2001,$550pw,1/05/2020,not recorded,-31.9527898,115.8797399
10/208 Adelaide Terrace,East Perth,WA,6004,10/208 Adelaide Terrace East Perth WA 6004,"$411,000",1/05/2020,Apartment,2,2,1,107,78,1/01/2014,$525pw,1/05/2017,not recorded,-31.9584317,115.8689505
212/106 Terrace Road,East Perth,WA,6004,212/106 Terrace Road East Perth WA 6004,"$289,000",1/05/2020,Apartment,2,1,1,52,52,1/01/1945,$320pw,1/03/2018,not recorded,-31.9601863,115.8681187
1/34 East Parade,East Perth,WA,6004,1/34 East Parade East Perth WA 6004,"$400,000",1/05/2020,Apartment,1,1,1,93,61,1/01/2018,0,1/01/1900,not recorded,-31.9431506,115.878502
401/9 Tully Road,East Perth,WA,6004,401/9 Tully Road East Perth WA 6004,"$370,000",1/04/2020,Apartment,1,1,1,84,48,1/01/2019,0,1/01/1900,not recorded,-31.9488636,115.8772379
